model_type,market,league,slice,threshold,n,roi,pnl,clv,calc_version
standard,OU25,League One,test,0.0,41,-0.34390243902439027,-14.100000000000001,0.06756097560975609,1.0.0
standard,OU25,League One,test,2.0,41,-0.34390243902439027,-14.100000000000001,0.06756097560975609,1.0.0
standard,OU25,League One,test,4.0,23,-0.3739130434782609,-8.6,-0.2169565217391305,1.0.0
standard,OU25,League One,test,6.0,11,-0.43818181818181823,-4.82,0.043636363636363515,1.0.0
standard,OU25,League One,test,8.0,8,-0.2275,-1.82,-1.2537500000000001,1.0.0
standard,OU25,League One,test,10.0,3,,,,1.0.0
standard,OU25,League One,test,12.5,1,,,,1.0.0
standard,OU25,League One,test,15.0,0,,,,1.0.0
standard,OU25,League Two,all,0.0,58,-0.2074137931034483,-12.030000000000001,-1.71,1.0.0
standard,OU25,League Two,all,2.0,58,-0.2074137931034483,-12.030000000000001,-1.71,1.0.0
standard,OU25,League Two,all,4.0,48,-0.13270833333333332,-6.369999999999999,-0.7633333333333332,1.0.0
standard,OU25,League Two,all,6.0,17,-0.1323529411764706,-2.25,1.5519999999999998,1.0.0
standard,OU25,League Two,all,8.0,9,0.16555555555555548,1.4899999999999993,1.365,1.0.0
standard,OU25,League Two,all,10.0,4,,,,1.0.0
standard,OU25,League Two,all,12.5,2,,,,1.0.0
standard,OU25,League Two,all,15.0,0,,,,1.0.0
standard,OU25,League Two,fit,0.0,34,-0.08382352941176467,-2.8499999999999988,,1.0.0
standard,OU25,League Two,fit,2.0,34,-0.08382352941176467,-2.8499999999999988,,1.0.0
standard,OU25,League Two,fit,4.0,34,-0.08382352941176467,-2.8499999999999988,,1.0.0
standard,OU25,League Two,fit,6.0,12,0.22916666666666666,2.75,,1.0.0
standard,OU25,League Two,fit,8.0,5,1.0979999999999999,5.489999999999999,,1.0.0
standard,OU25,League Two,fit,10.0,2,,,,1.0.0
standard,OU25,League Two,fit,12.5,2,,,,1.0.0
standard,OU25,League Two,fit,15.0,0,,,,1.0.0
standard,OU25,League Two,test,0.0,24,-0.3825,-9.18,-1.71,1.0.0
standard,OU25,League Two,test,2.0,24,-0.3825,-9.18,-1.71,1.0.0
standard,OU25,League Two,test,4.0,14,-0.25142857142857145,-3.52,-0.7633333333333333,1.0.0
standard,OU25,League Two,test,6.0,5,-1.0,-5.0,1.5519999999999998,1.0.0
standard,OU25,League Two,test,8.0,4,,,,1.0.0
standard,OU25,League Two,test,10.0,2,,,,1.0.0
standard,OU25,League Two,test,12.5,0,,,,1.0.0
standard,OU25,League Two,test,15.0,0,,,,1.0.0
standard,OU25,Ligue 2,all,0.0,51,-0.29470588235294115,-15.029999999999998,3.3670588235294123,1.0.0
standard,OU25,Ligue 2,all,2.0,51,-0.29470588235294115,-15.029999999999998,3.3670588235294123,1.0.0
standard,OU25,Ligue 2,all,4.0,40,-0.35675,-14.27,5.073333333333333,1.0.0
standard,OU25,Ligue 2,all,6.0,17,-0.5205882352941176,-8.85,8.845,1.0.0
standard,OU25,Ligue 2,all,8.0,9,-0.7755555555555556,-6.98,16.67,1.0.0
standard,OU25,Ligue 2,all,10.0,5,-1.0,-5.0,16.67,1.0.0
standard,OU25,Ligue 2,all,12.5,2,,,,1.0.0
standard,OU25,Ligue 2,all,15.0,2,,,,1.0.0
standard,OU25,Ligue 2,fit,0.0,30,-0.27666666666666667,-8.3,,1.0.0
standard,OU25,Ligue 2,fit,2.0,30,-0.27666666666666667,-8.3,,1.0.0
standard,OU25,Ligue 2,fit,4.0,30,-0.27666666666666667,-8.3,,1.0.0
standard,OU25,Ligue 2,fit,6.0,14,-0.5592857142857144,-7.830000000000002,,1.0.0
standard,OU25,Ligue 2,fit,8.0,7,-0.7114285714285715,-4.98,,1.0.0
standard,OU25,Ligue 2,fit,10.0,4,,,,1.0.0
standard,OU25,Ligue 2,fit,12.5,2,,,,1.0.0
standard,OU25,Ligue 2,fit,15.0,2,,,,1.0.0
standard,OU25,Ligue 2,test,0.0,21,-0.32047619047619047,-6.73,3.367058823529412,1.0.0
standard,OU25,Ligue 2,test,2.0,21,-0.32047619047619047,-6.73,3.367058823529412,1.0.0
standard,OU25,Ligue 2,test,4.0,10,-0.5970000000000001,-5.970000000000001,5.073333333333333,1.0.0
standard,OU25,Ligue 2,test,6.0,3,,,,1.0.0
standard,OU25,Ligue 2,test,8.0,2,,,,1.0.0
standard,OU25,Ligue 2,test,10.0,1,,,,1.0.0
standard,OU25,Ligue 2,test,12.5,0,,,,1.0.0
standard,OU25,Ligue 2,test,15.0,0,,,,1.0.0
standard,OU25,Serie B,all,0.0,36,0.2316666666666666,8.339999999999998,3.852222222222222,1.0.0
standard,OU25,Serie B,all,2.0,36,0.2316666666666666,8.339999999999998,3.852222222222222,1.0.0
standard,OU25,Serie B,all,4.0,26,0.21846153846153846,5.68,4.616153846153845,1.0.0
standard,OU25,Serie B,all,6.0,17,-0.005882352941176476,-0.10000000000000009,5.33,1.0.0
standard,OU25,Serie B,all,8.0,11,0.16181818181818183,1.78,6.180909090909092,1.0.0
standard,OU25,Serie B,all,10.0,8,0.04000000000000006,0.3200000000000005,4.80875,1.0.0
standard,OU25,Serie B,all,12.5,2,,,,1.0.0
standard,OU25,Serie B,all,15.0,1,,,,1.0.0
standard,OU25,Serie B,fit,0.0,21,0.35333333333333333,7.42,5.277619047619048,1.0.0
standard,OU25,Serie B,fit,2.0,21,0.35333333333333333,7.42,5.277619047619048,1.0.0
standard,OU25,Serie B,fit,4.0,14,0.4064285714285714,5.6899999999999995,6.400714285714286,1.0.0
standard,OU25,Serie B,fit,6.0,6,0.14,0.8400000000000001,10.943333333333333,1.0.0
standard,OU25,Serie B,fit,8.0,4,,,,1.0.0
standard,OU25,Serie B,fit,10.0,3,,,,1.0.0
standard,OU25,Serie B,fit,12.5,1,,,,1.0.0
standard,OU25,Serie B,fit,15.0,0,,,,1.0.0
standard,OU25,Serie B,test,0.0,15,0.06133333333333334,0.92,1.8566666666666665,1.0.0
standard,OU25,Serie B,test,2.0,15,0.06133333333333334,0.92,1.8566666666666665,1.0.0
standard,OU25,Serie B,test,4.0,12,-0.0008333333333333248,-0.009999999999999898,2.5341666666666667,1.0.0
standard,OU25,Serie B,test,6.0,11,-0.08545454545454545,-0.94,2.268181818181818,1.0.0
standard,OU25,Serie B,test,8.0,7,0.16857142857142857,1.18,3.7671428571428573,1.0.0
standard,OU25,Serie B,test,10.0,5,0.20400000000000001,1.02,1.274,1.0.0
standard,OU25,Serie B,test,12.5,1,,,,1.0.0
standard,OU25,Serie B,test,15.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,all,0.0,3,,,,1.0.0
standard,OU25,Turkish Super Lig,all,2.0,3,,,,1.0.0
standard,OU25,Turkish Super Lig,all,4.0,3,,,,1.0.0
standard,OU25,Turkish Super Lig,all,6.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,all,8.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,all,10.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,all,12.5,1,,,,1.0.0
standard,OU25,Turkish Super Lig,all,15.0,0,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,0.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,2.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,4.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,6.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,8.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,10.0,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,12.5,1,,,,1.0.0
standard,OU25,Turkish Super Lig,fit,15.0,0,,,,1.0.0
standard,OU25,Turkish Super Lig,test,0.0,2,,,,1.0.0
standard,OU25,Turkish Super Lig,test,2.0,2,,,,1.0.0
standard,OU25,Turkish Super Lig,test,4.0,2,,,,1.0.0
standard,OU25,Turkish Super Lig,test,6.0,0,,,,1.0.0
standard,OU25,Turkish Super Lig,test,8.0,0,,,,1.0.0
standard,OU25,Turkish Super Lig,test,10.0,0,,,,1.0.0
standard,OU25,Turkish Super Lig,test,12.5,0,,,,1.0.0
standard,OU25,Turkish Super Lig,test,15.0,0,,,,1.0.0
