label,n,base_rate,rock_accuracy,model_accuracy,lift_pp,balanced_accuracy,precision,recall,f1,threshold,log_loss,brier,auc,pr_auc,ece,rock_log_loss,rock_brier,calc_version,log_loss_gain,brier_gain,threshold_bal,accuracy_at_p50,tp,fp,fn,tn,variant,target,mode,note,train_rows,test_rows,group
V_covid_kept/btts,15040,0.5496010638297872,0.5496010638297872,0.5725398936170213,2.293882978723405,0.5511585872485645,0.5864269141531323,0.7338495039922575,0.6519075765717357,0.5,0.6703263858670492,0.23918880374288523,0.5904244113517826,0.6472799980751089,0.015724370233511042,0.6882185470142603,0.24753973446695343,1.0.0,0.01789216114721115,0.0083509307240682,0.51,0.5725398936170213,6066,4278,2200,2496,V_covid_kept,btts,fit,current behaviour -- filter removes nothing,59899,15040,covid
V_covid_kept/over15,15040,0.760904255319149,0.760904255319149,0.7625664893617021,0.1662234042553168,0.5588966088772371,0.7881606765327696,0.8144005592450192,0.8010657956938416,0.5600000000000004,0.5342816607562704,0.17621304626018192,0.6136710504778504,0.8311502670993683,0.013444107907852788,0.5500353681375699,0.18192896955636037,1.0.0,0.015753707381299553,0.0057159232961784545,0.7000000000000005,0.7627659574468085,9320,2505,2124,1091,V_covid_kept,over15,fit,current behaviour -- filter removes nothing,59899,15040,covid
V_covid_kept/over25,15040,0.5242021276595744,0.5242021276595744,0.5701462765957447,4.594414893617027,0.5704110170416823,0.5947389504606757,0.5649416539827499,0.579457490405256,0.51,0.6742087536984467,0.24084290560298344,0.6018549182543187,0.6205740065660501,0.017411755598555227,0.6919752367043898,0.24941425701674966,1.0.0,0.01776648300594308,0.00857135141376622,0.51,0.5743351063829787,4454,3035,3430,4121,V_covid_kept,over25,fit,current behaviour -- filter removes nothing,59899,15040,covid
V_covid_kept/over35,15040,0.29527925531914895,0.704720744680851,0.7085771276595745,0.38563829787234827,0.5701625949468324,0.36809815950920244,0.4998874127448773,0.4239877769289534,0.47,0.5895291097315715,0.20101096361671306,0.6062165840570031,0.3951549394348154,0.011194664825404434,0.6068112039330129,0.2080894166973177,1.0.0,0.017282094201441445,0.007078453080604646,0.29999999999999993,0.7081117021276596,2220,3811,2221,6788,V_covid_kept,over35,fit,current behaviour -- filter removes nothing,59899,15040,covid
V_covid_excluded_by_date/btts,15040,0.5496010638297872,0.5496010638297872,0.5611037234042553,1.1502659574468055,0.5456398773837514,0.5840600283918069,0.6968303895475442,0.6354810238305384,0.5,0.6716581870927794,0.23998724011154535,0.5821961198476605,0.6419656807033065,0.01670318995008178,0.6882185470142603,0.24753973446695343,1.0.0,0.01656035992148097,0.007552494355408085,0.51,0.5611037234042553,5760,4102,2506,2672,V_covid_excluded_by_date,btts,fit,"2020-03-01..2021-06-30 removed by DATE, not by season label",50176,15040,covid
V_covid_excluded_by_date/over15,15040,0.760904255319149,0.760904255319149,0.7577127659574469,-0.31914893617021045,0.5555692876352186,0.7871899040539373,0.7957881859489689,0.7914656933037849,0.5700000000000002,0.536890376118815,0.17741849795525164,0.6049475727234307,0.8274218757298741,0.010403402638508561,0.5500353681375699,0.18192896955636037,1.0.0,0.013144992018754964,0.004510471601108734,0.7000000000000005,0.7607712765957447,9107,2462,2337,1134,V_covid_excluded_by_date,over15,fit,"2020-03-01..2021-06-30 removed by DATE, not by season label",50176,15040,covid
V_covid_excluded_by_date/over25,15040,0.5242021276595744,0.5242021276595744,0.5681515957446809,4.394946808510647,0.5625920806983542,0.5747336705046809,0.6774479959411466,0.6218780927985096,0.49000000000000016,0.6740825499996373,0.2407686601640631,0.600276642677119,0.6202039353400791,0.01251320166200474,0.6919752367043898,0.24941425701674966,1.0.0,0.017892686704752414,0.008645596852686566,0.49000000000000016,0.5706781914893617,5341,3952,2543,3204,V_covid_excluded_by_date,over25,fit,"2020-03-01..2021-06-30 removed by DATE, not by season label",50176,15040,covid
V_covid_excluded_by_date/over35,15040,0.29527925531914895,0.704720744680851,0.7085771276595745,0.38563829787234827,0.5669189581450107,0.3652304609218437,0.49245665390677773,0.4194074216128104,0.51,0.5897978120104382,0.20110225824930927,0.6046805684255284,0.3945526126282012,0.014204551209818445,0.6068112039330129,0.2080894166973177,1.0.0,0.017013391922574672,0.006987158448008429,0.29999999999999993,0.7092420212765957,2187,3801,2254,6798,V_covid_excluded_by_date,over35,fit,"2020-03-01..2021-06-30 removed by DATE, not by season label",50176,15040,covid
